nohup: ignoring input
[global-mode2-trials=True] ep=1/400000 train_loss=0.169336 eval_loss=0.164339 best_eval=0.164339 sessions=2 total_neurons=200 elapsed=2.0s
[global-mode2-trials=True] ep=1300/400000 train_loss=0.042684 eval_loss=0.042682 best_eval=0.042351 sessions=2 total_neurons=200 elapsed=1983.6s
[global-mode2-trials=True] ep=1350/400000 train_loss=0.042630 eval_loss=0.042627 best_eval=0.042351 sessions=2 total_neurons=200 elapsed=2052.5s
[global-mode2-trials=True] ep=1400/400000 train_loss=0.042584 eval_loss=0.042581 best_eval=0.042351 sessions=2 total_neurons=200 elapsed=2121.3s
[global-mode2-trials=True] ep=1450/400000 train_loss=0.042576 eval_loss=0.042576 best_eval=0.042351 sessions=2 total_neurons=200 elapsed=2190.0s
[global-mode2-trials=True] ep=1500/400000 train_loss=0.042540 eval_loss=0.042538 best_eval=0.042351 sessions=2 total_neurons=200 elapsed=2258.9s
[global-mode2-trials=True] ep=1550/400000 train_loss=0.042517 eval_loss=0.042515 best_eval=0.042351 sessions=2 total_neurons=200 elapsed=2327.5s
[global-mode2-trials=True] ep=1600/400000 train_loss=0.042497 eval_loss=0.042494 best_eval=0.042351 sessions=2 total_neurons=200 elapsed=2396.1s
[global-mode2-trials=True] ep=1650/400000 train_loss=0.042474 eval_loss=0.042472 best_eval=0.042351 sessions=2 total_neurons=200 elapsed=2468.9s
[global-mode2-trials=True] ep=1700/400000 train_loss=0.042442 eval_loss=0.042439 best_eval=0.042351 sessions=2 total_neurons=200 elapsed=2542.1s
[global-mode2-trials=True] ep=1750/400000 train_loss=0.042440 eval_loss=0.042438 best_eval=0.042351 sessions=2 total_neurons=200 elapsed=2615.2s
[global-mode2-trials=True] ep=1800/400000 train_loss=0.042404 eval_loss=0.042389 best_eval=0.042351 sessions=2 total_neurons=200 elapsed=2688.4s
[global-mode2-trials=True] ep=1850/400000 train_loss=0.042318 eval_loss=0.042338 best_eval=0.042316 sessions=2 total_neurons=200 elapsed=2762.2s
[global-mode2-trials=True] ep=1900/400000 train_loss=0.042333 eval_loss=0.042328 best_eval=0.042316 sessions=2 total_neurons=200 elapsed=2835.1s
[global-mode2-trials=True] ep=1950/400000 train_loss=0.042573 eval_loss=0.042549 best_eval=0.042239 sessions=2 total_neurons=200 elapsed=2907.7s
[global-mode2-trials=True] ep=2000/400000 train_loss=0.044194 eval_loss=0.044147 best_eval=0.042239 sessions=2 total_neurons=200 elapsed=2980.7s
[global-mode2-trials=True] ep=2050/400000 train_loss=0.042623 eval_loss=0.042616 best_eval=0.042239 sessions=2 total_neurons=200 elapsed=3053.5s
[global-mode2-trials=True] ep=2100/400000 train_loss=0.042490 eval_loss=0.042486 best_eval=0.042239 sessions=2 total_neurons=200 elapsed=3126.5s
[global-mode2-trials=True] ep=2150/400000 train_loss=0.042519 eval_loss=0.042504 best_eval=0.042239 sessions=2 total_neurons=200 elapsed=3198.7s
[global-mode2-trials=True] ep=2200/400000 train_loss=0.042398 eval_loss=0.042393 best_eval=0.042239 sessions=2 total_neurons=200 elapsed=3270.7s
[global-mode2-trials=True] ep=2250/400000 train_loss=0.042379 eval_loss=0.042373 best_eval=0.042239 sessions=2 total_neurons=200 elapsed=3342.4s
[global-mode2-trials=True] ep=2300/400000 train_loss=0.042456 eval_loss=0.042447 best_eval=0.042239 sessions=2 total_neurons=200 elapsed=3414.2s
[global-mode2-trials=True] ep=2350/400000 train_loss=0.042342 eval_loss=0.042339 best_eval=0.042239 sessions=2 total_neurons=200 elapsed=3486.9s
[global-mode2-trials=True] ep=2400/400000 train_loss=0.042277 eval_loss=0.042274 best_eval=0.042239 sessions=2 total_neurons=200 elapsed=3559.5s
[global-mode2-trials=True] ep=2450/400000 train_loss=0.042226 eval_loss=0.042223 best_eval=0.042223 sessions=2 total_neurons=200 elapsed=3632.3s
[global-mode2-trials=True] ep=2500/400000 train_loss=0.042196 eval_loss=0.042189 best_eval=0.042117 sessions=2 total_neurons=200 elapsed=3706.1s
[global-mode2-trials=True] ep=2550/400000 train_loss=0.042332 eval_loss=0.042325 best_eval=0.042117 sessions=2 total_neurons=200 elapsed=3778.3s
[global-mode2-trials=True] ep=2600/400000 train_loss=0.042414 eval_loss=0.042406 best_eval=0.042117 sessions=2 total_neurons=200 elapsed=3850.6s
[global-mode2-trials=True] ep=2650/400000 train_loss=0.042243 eval_loss=0.042240 best_eval=0.042117 sessions=2 total_neurons=200 elapsed=3922.9s
[global-mode2-trials=True] ep=2700/400000 train_loss=0.042215 eval_loss=0.042212 best_eval=0.042117 sessions=2 total_neurons=200 elapsed=3995.2s
[global-mode2-trials=True] ep=2750/400000 train_loss=0.042203 eval_loss=0.042222 best_eval=0.042117 sessions=2 total_neurons=200 elapsed=4068.8s
[global-mode2-trials=True] ep=2800/400000 train_loss=0.042209 eval_loss=0.042177 best_eval=0.042117 sessions=2 total_neurons=200 elapsed=4142.9s
[global-mode2-trials=True] ep=2850/400000 train_loss=0.042482 eval_loss=0.042476 best_eval=0.042117 sessions=2 total_neurons=200 elapsed=4217.9s
[global-mode2-trials=True] ep=2900/400000 train_loss=0.042371 eval_loss=0.042368 best_eval=0.042117 sessions=2 total_neurons=200 elapsed=4287.7s
[global-mode2-trials=True] ep=2950/400000 train_loss=0.042260 eval_loss=0.042255 best_eval=0.042117 sessions=2 total_neurons=200 elapsed=4356.5s
[global-mode2-trials=True] ep=3000/400000 train_loss=0.044415 eval_loss=0.044323 best_eval=0.042094 sessions=2 total_neurons=200 elapsed=4425.8s
[global-mode2-trials=True] ep=3050/400000 train_loss=0.042471 eval_loss=0.042462 best_eval=0.042094 sessions=2 total_neurons=200 elapsed=4494.6s
[global-mode2-trials=True] ep=3100/400000 train_loss=0.042364 eval_loss=0.042407 best_eval=0.042094 sessions=2 total_neurons=200 elapsed=4563.4s
[global-mode2-trials=True] ep=3150/400000 train_loss=0.042323 eval_loss=0.042317 best_eval=0.042094 sessions=2 total_neurons=200 elapsed=4635.2s
[global-mode2-trials=True] ep=3200/400000 train_loss=0.042593 eval_loss=0.042378 best_eval=0.042094 sessions=2 total_neurons=200 elapsed=4708.7s
[global-mode2-trials=True] ep=3250/400000 train_loss=0.042263 eval_loss=0.042247 best_eval=0.042094 sessions=2 total_neurons=200 elapsed=4782.2s
[global-mode2-trials=True] ep=3300/400000 train_loss=0.042430 eval_loss=0.042361 best_eval=0.042094 sessions=2 total_neurons=200 elapsed=4856.1s
[global-mode2-trials=True] ep=3350/400000 train_loss=0.042344 eval_loss=0.042321 best_eval=0.042094 sessions=2 total_neurons=200 elapsed=4929.4s
[global-mode2-trials=True] ep=3400/400000 train_loss=0.045182 eval_loss=0.044472 best_eval=0.042094 sessions=2 total_neurons=200 elapsed=5002.9s
[global-mode2-trials=True] ep=3450/400000 train_loss=0.042548 eval_loss=0.042544 best_eval=0.042094 sessions=2 total_neurons=200 elapsed=5076.5s
[global-mode2-trials=True] ep=3500/400000 train_loss=0.042462 eval_loss=0.042459 best_eval=0.042094 sessions=2 total_neurons=200 elapsed=5150.0s
[global-mode2-trials=True] ep=3550/400000 train_loss=0.042408 eval_loss=0.042405 best_eval=0.042094 sessions=2 total_neurons=200 elapsed=5223.5s
[global-mode2-trials=True] ep=3600/400000 train_loss=0.042350 eval_loss=0.042345 best_eval=0.042094 sessions=2 total_neurons=200 elapsed=5297.2s
[global-mode2-trials=True] ep=3650/400000 train_loss=0.042345 eval_loss=0.042328 best_eval=0.042094 sessions=2 total_neurons=200 elapsed=5370.7s
[global-mode2-trials=True] ep=3700/400000 train_loss=0.042527 eval_loss=0.042513 best_eval=0.042094 sessions=2 total_neurons=200 elapsed=5444.5s
[global-mode2-trials=True] ep=3750/400000 train_loss=0.042316 eval_loss=0.042312 best_eval=0.042094 sessions=2 total_neurons=200 elapsed=5518.1s
[global-mode2-trials=True] ep=3800/400000 train_loss=0.042271 eval_loss=0.042268 best_eval=0.042094 sessions=2 total_neurons=200 elapsed=5591.5s
[global-mode2-trials=True] ep=3850/400000 train_loss=0.042224 eval_loss=0.042221 best_eval=0.042094 sessions=2 total_neurons=200 elapsed=5665.3s
[global-mode2-trials=True] ep=3900/400000 train_loss=0.042196 eval_loss=0.042193 best_eval=0.042094 sessions=2 total_neurons=200 elapsed=5738.7s
[global-mode2-trials=True] ep=3950/400000 train_loss=0.042170 eval_loss=0.042167 best_eval=0.042094 sessions=2 total_neurons=200 elapsed=5812.2s
[global-mode2-trials=True] ep=4000/400000 train_loss=0.042150 eval_loss=0.042147 best_eval=0.042094 sessions=2 total_neurons=200 elapsed=5886.1s
[global-mode2-trials=True] ep=4050/400000 train_loss=0.042356 eval_loss=0.042315 best_eval=0.042094 sessions=2 total_neurons=200 elapsed=5959.5s
[global-mode2-trials=True] ep=4100/400000 train_loss=0.042129 eval_loss=0.042125 best_eval=0.042094 sessions=2 total_neurons=200 elapsed=6033.7s
[global-mode2-trials=True] ep=4150/400000 train_loss=0.042068 eval_loss=0.042062 best_eval=0.042062 sessions=2 total_neurons=200 elapsed=6109.9s
[global-mode2-trials=True] ep=4200/400000 train_loss=0.042002 eval_loss=0.041998 best_eval=0.041998 sessions=2 total_neurons=200 elapsed=6187.5s
[global-mode2-trials=True] ep=4250/400000 train_loss=0.043096 eval_loss=0.042926 best_eval=0.041981 sessions=2 total_neurons=200 elapsed=6262.6s
[global-mode2-trials=True] ep=4300/400000 train_loss=0.042211 eval_loss=0.042202 best_eval=0.041981 sessions=2 total_neurons=200 elapsed=6337.1s
[global-mode2-trials=True] ep=4350/400000 train_loss=0.042174 eval_loss=0.042166 best_eval=0.041981 sessions=2 total_neurons=200 elapsed=6411.8s
[global-mode2-trials=True] ep=4400/400000 train_loss=0.042198 eval_loss=0.042152 best_eval=0.041981 sessions=2 total_neurons=200 elapsed=6486.4s
[global-mode2-trials=True] ep=4450/400000 train_loss=0.042125 eval_loss=0.042124 best_eval=0.041981 sessions=2 total_neurons=200 elapsed=6561.1s
[global-mode2-trials=True] ep=4500/400000 train_loss=0.042102 eval_loss=0.042102 best_eval=0.041981 sessions=2 total_neurons=200 elapsed=6635.8s
[global-mode2-trials=True] ep=4550/400000 train_loss=0.042048 eval_loss=0.042041 best_eval=0.041981 sessions=2 total_neurons=200 elapsed=6710.5s
[global-mode2-trials=True] ep=4600/400000 train_loss=0.042338 eval_loss=0.042326 best_eval=0.041981 sessions=2 total_neurons=200 elapsed=6785.2s
[global-mode2-trials=True] ep=4650/400000 train_loss=0.042272 eval_loss=0.042390 best_eval=0.041981 sessions=2 total_neurons=200 elapsed=6859.8s
[global-mode2-trials=True] ep=4700/400000 train_loss=0.042118 eval_loss=0.042118 best_eval=0.041981 sessions=2 total_neurons=200 elapsed=6934.4s
[global-mode2-trials=True] ep=4750/400000 train_loss=0.042112 eval_loss=0.042108 best_eval=0.041981 sessions=2 total_neurons=200 elapsed=7009.0s
[global-mode2-trials=True] ep=4800/400000 train_loss=0.042087 eval_loss=0.042097 best_eval=0.041981 sessions=2 total_neurons=200 elapsed=7083.8s
[global-mode2-trials=True] ep=4850/400000 train_loss=0.041996 eval_loss=0.041987 best_eval=0.041981 sessions=2 total_neurons=200 elapsed=7158.5s
[global-mode2-trials=True] ep=4900/400000 train_loss=0.042007 eval_loss=0.041963 best_eval=0.041944 sessions=2 total_neurons=200 elapsed=7234.2s
[global-mode2-trials=True] ep=4950/400000 train_loss=0.042026 eval_loss=0.042020 best_eval=0.041944 sessions=2 total_neurons=200 elapsed=7308.8s
[global-mode2-trials=True] ep=5000/400000 train_loss=0.041954 eval_loss=0.042028 best_eval=0.041915 sessions=2 total_neurons=200 elapsed=7383.1s
[global-mode2-trials=True] ep=5050/400000 train_loss=0.041918 eval_loss=0.042108 best_eval=0.041915 sessions=2 total_neurons=200 elapsed=7454.9s
[global-mode2-trials=True] ep=5100/400000 train_loss=0.042097 eval_loss=0.042114 best_eval=0.041915 sessions=2 total_neurons=200 elapsed=7526.8s
[global-mode2-trials=True] ep=5150/400000 train_loss=0.042488 eval_loss=0.042449 best_eval=0.041915 sessions=2 total_neurons=200 elapsed=7598.5s
[global-mode2-trials=True] ep=5200/400000 train_loss=0.042073 eval_loss=0.042064 best_eval=0.041915 sessions=2 total_neurons=200 elapsed=7670.3s
[global-mode2-trials=True] ep=5250/400000 train_loss=0.042147 eval_loss=0.042115 best_eval=0.041915 sessions=2 total_neurons=200 elapsed=7742.0s
[global-mode2-trials=True] ep=5300/400000 train_loss=0.042065 eval_loss=0.042062 best_eval=0.041915 sessions=2 total_neurons=200 elapsed=7814.0s
[global-mode2-trials=True] ep=5350/400000 train_loss=0.041944 eval_loss=0.041982 best_eval=0.041915 sessions=2 total_neurons=200 elapsed=7886.4s
[global-mode2-trials=True] ep=5400/400000 train_loss=0.042077 eval_loss=0.042083 best_eval=0.041915 sessions=2 total_neurons=200 elapsed=7961.2s
[global-mode2-trials=True] ep=5450/400000 train_loss=0.041941 eval_loss=0.041947 best_eval=0.041915 sessions=2 total_neurons=200 elapsed=8036.0s
[global-mode2-trials=True] ep=5500/400000 train_loss=0.041890 eval_loss=0.041884 best_eval=0.041884 sessions=2 total_neurons=200 elapsed=8111.2s
[global-mode2-trials=True] ep=5550/400000 train_loss=0.042133 eval_loss=0.042119 best_eval=0.041878 sessions=2 total_neurons=200 elapsed=8186.1s
[global-mode2-trials=True] ep=5600/400000 train_loss=0.041886 eval_loss=0.041883 best_eval=0.041878 sessions=2 total_neurons=200 elapsed=8260.9s
[global-mode2-trials=True] ep=5650/400000 train_loss=0.042489 eval_loss=0.042452 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=8335.8s
[global-mode2-trials=True] ep=5700/400000 train_loss=0.042311 eval_loss=0.042303 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=8410.6s
[global-mode2-trials=True] ep=5750/400000 train_loss=0.042114 eval_loss=0.042112 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=8485.5s
[global-mode2-trials=True] ep=5800/400000 train_loss=0.042082 eval_loss=0.042080 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=8560.6s
[global-mode2-trials=True] ep=5850/400000 train_loss=0.042006 eval_loss=0.041997 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=8635.5s
[global-mode2-trials=True] ep=5900/400000 train_loss=0.042132 eval_loss=0.042120 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=8710.2s
[global-mode2-trials=True] ep=5950/400000 train_loss=0.042050 eval_loss=0.042047 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=8782.2s
[global-mode2-trials=True] ep=6000/400000 train_loss=0.042098 eval_loss=0.042161 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=8854.0s
[global-mode2-trials=True] ep=6050/400000 train_loss=0.042442 eval_loss=0.042373 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=8925.8s
[global-mode2-trials=True] ep=6100/400000 train_loss=0.042132 eval_loss=0.042129 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=8997.8s
[global-mode2-trials=True] ep=6150/400000 train_loss=0.042093 eval_loss=0.042087 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=9069.7s
[global-mode2-trials=True] ep=6200/400000 train_loss=0.042053 eval_loss=0.042054 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=9141.6s
[global-mode2-trials=True] ep=6250/400000 train_loss=0.042113 eval_loss=0.042070 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=9213.8s
[global-mode2-trials=True] ep=6300/400000 train_loss=0.041974 eval_loss=0.041980 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=9288.2s
[global-mode2-trials=True] ep=6350/400000 train_loss=0.041995 eval_loss=0.041986 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=9363.2s
[global-mode2-trials=True] ep=6400/400000 train_loss=0.042089 eval_loss=0.042082 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=9437.7s
[global-mode2-trials=True] ep=6450/400000 train_loss=0.042084 eval_loss=0.042109 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=9509.2s
[global-mode2-trials=True] ep=6500/400000 train_loss=0.042288 eval_loss=0.042261 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=9580.8s
[global-mode2-trials=True] ep=6550/400000 train_loss=0.042038 eval_loss=0.042035 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=9652.5s
[global-mode2-trials=True] ep=6600/400000 train_loss=0.042008 eval_loss=0.042005 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=9724.0s
[global-mode2-trials=True] ep=6650/400000 train_loss=0.042014 eval_loss=0.041999 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=9795.4s
[global-mode2-trials=True] ep=6700/400000 train_loss=0.042203 eval_loss=0.042220 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=9867.1s
[global-mode2-trials=True] ep=6750/400000 train_loss=0.042024 eval_loss=0.042012 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=9938.7s
[global-mode2-trials=True] ep=6800/400000 train_loss=0.041942 eval_loss=0.041936 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=10010.4s
[global-mode2-trials=True] ep=6850/400000 train_loss=0.042096 eval_loss=0.042090 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=10081.8s
[global-mode2-trials=True] ep=6900/400000 train_loss=0.042268 eval_loss=0.042194 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=10153.3s
[global-mode2-trials=True] ep=6950/400000 train_loss=0.041972 eval_loss=0.041968 best_eval=0.041867 sessions=2 total_neurons=200 elapsed=10224.9s
[global-mode2-trials=True] ep=7000/400000 train_loss=0.041854 eval_loss=0.041921 best_eval=0.041808 sessions=2 total_neurons=200 elapsed=10297.2s
[global-mode2-trials=True] ep=7050/400000 train_loss=0.041931 eval_loss=0.041905 best_eval=0.041803 sessions=2 total_neurons=200 elapsed=10368.8s
[global-mode2-trials=True] ep=7100/400000 train_loss=0.042877 eval_loss=0.042868 best_eval=0.041785 sessions=2 total_neurons=200 elapsed=10440.4s
[global-mode2-trials=True] ep=7150/400000 train_loss=0.042233 eval_loss=0.042224 best_eval=0.041785 sessions=2 total_neurons=200 elapsed=10511.8s
[global-mode2-trials=True] ep=7200/400000 train_loss=0.041998 eval_loss=0.041990 best_eval=0.041785 sessions=2 total_neurons=200 elapsed=10583.6s
[global-mode2-trials=True] ep=7250/400000 train_loss=0.042049 eval_loss=0.042043 best_eval=0.041785 sessions=2 total_neurons=200 elapsed=10655.1s
[global-mode2-trials=True] ep=7300/400000 train_loss=0.041932 eval_loss=0.041925 best_eval=0.041785 sessions=2 total_neurons=200 elapsed=10726.7s
[global-mode2-trials=True] ep=7350/400000 train_loss=0.044043 eval_loss=0.043796 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=10798.2s
[global-mode2-trials=True] ep=7400/400000 train_loss=0.042250 eval_loss=0.042244 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=10869.8s
[global-mode2-trials=True] ep=7450/400000 train_loss=0.042353 eval_loss=0.042344 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=10941.3s
[global-mode2-trials=True] ep=7500/400000 train_loss=0.042179 eval_loss=0.042176 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=11013.2s
[global-mode2-trials=True] ep=7550/400000 train_loss=0.042125 eval_loss=0.042122 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=11085.7s
[global-mode2-trials=True] ep=7600/400000 train_loss=0.042098 eval_loss=0.042096 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=11158.7s
[global-mode2-trials=True] ep=7650/400000 train_loss=0.042079 eval_loss=0.042076 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=11230.4s
[global-mode2-trials=True] ep=7700/400000 train_loss=0.042106 eval_loss=0.042081 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=11302.0s
[global-mode2-trials=True] ep=7750/400000 train_loss=0.042360 eval_loss=0.042459 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=11373.7s
[global-mode2-trials=True] ep=7800/400000 train_loss=0.042067 eval_loss=0.042059 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=11445.6s
[global-mode2-trials=True] ep=7850/400000 train_loss=0.042052 eval_loss=0.042041 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=11517.5s
[global-mode2-trials=True] ep=7900/400000 train_loss=0.042142 eval_loss=0.042140 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=11589.6s
[global-mode2-trials=True] ep=7950/400000 train_loss=0.042047 eval_loss=0.042044 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=11661.6s
[global-mode2-trials=True] ep=8000/400000 train_loss=0.041996 eval_loss=0.041992 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=11733.5s
[global-mode2-trials=True] ep=8050/400000 train_loss=0.041974 eval_loss=0.041958 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=11805.5s
[global-mode2-trials=True] ep=8100/400000 train_loss=0.041946 eval_loss=0.041964 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=11877.7s
[global-mode2-trials=True] ep=8150/400000 train_loss=0.042005 eval_loss=0.041990 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=11949.8s
[global-mode2-trials=True] ep=8200/400000 train_loss=0.041975 eval_loss=0.041953 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=12022.1s
[global-mode2-trials=True] ep=8250/400000 train_loss=0.042172 eval_loss=0.042167 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=12094.2s
[global-mode2-trials=True] ep=8300/400000 train_loss=0.042107 eval_loss=0.042105 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=12166.4s
[global-mode2-trials=True] ep=8350/400000 train_loss=0.042052 eval_loss=0.042049 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=12238.7s
[global-mode2-trials=True] ep=8400/400000 train_loss=0.041988 eval_loss=0.042118 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=12311.0s
[global-mode2-trials=True] ep=8450/400000 train_loss=0.042388 eval_loss=0.042421 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=12383.1s
[global-mode2-trials=True] ep=8500/400000 train_loss=0.042051 eval_loss=0.042045 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=12455.4s
[global-mode2-trials=True] ep=8550/400000 train_loss=0.042129 eval_loss=0.042116 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=12527.8s
[global-mode2-trials=True] ep=8600/400000 train_loss=0.042057 eval_loss=0.042054 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=12600.3s
[global-mode2-trials=True] ep=8650/400000 train_loss=0.042013 eval_loss=0.042010 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=12672.4s
[global-mode2-trials=True] ep=8700/400000 train_loss=0.043075 eval_loss=0.043004 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=12744.6s
[global-mode2-trials=True] ep=8750/400000 train_loss=0.042106 eval_loss=0.042096 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=12817.1s
[global-mode2-trials=True] ep=8800/400000 train_loss=0.042312 eval_loss=0.042348 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=12889.5s
[global-mode2-trials=True] ep=8850/400000 train_loss=0.042103 eval_loss=0.042092 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=12961.5s
[global-mode2-trials=True] ep=8900/400000 train_loss=0.042059 eval_loss=0.042057 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=13033.9s
[global-mode2-trials=True] ep=8950/400000 train_loss=0.042035 eval_loss=0.042033 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=13106.0s
[global-mode2-trials=True] ep=9000/400000 train_loss=0.042011 eval_loss=0.042008 best_eval=0.041775 sessions=2 total_neurons=200 elapsed=13178.1s
